id,label,sentence,label_des,true_label,pred_label,true_label_des,pred_label_des,true_prob,pred_prob,prob_gap,is_correct
11279,22,今天下午不发，我会退款,买家表示需要退货退款,22,29,买家表示需要退货退款,买家催促发货,0.04097035527229309,0.1808948814868927,0.1399245262145996,False
11290,49,可以帮忙修改一下手机号码吗,买家要求修改收件信息,49,43,买家要求修改收件信息,买家要求改商品信息,0.17153725028038025,0.17700056731700897,0.005463317036628723,False
11292,104,拍两条加长版怎么拍不了,买家咨询退换货规则,104,19,买家咨询退换货规则,买家表示无法下单,0.0033115840051323175,0.3429708182811737,0.3396592342760414,False
11294,2,八块啊，到付吗,买家表达赞美/满意,2,64,买家表达赞美/满意,买家咨询能否到付,0.001393201295286417,0.7607557773590088,0.7593625760637224,False
11296,113,邮费15吗？,买家咨询运费金额,113,105,买家咨询运费金额,买家咨询退换货运费由谁承担,0.1739756315946579,0.2196008414030075,0.04562520980834961,False
11308,34,从杭州发货的吗？,买家发送开票信息,34,73,买家发送开票信息,买家咨询商家发货地,0.005526731722056866,0.44887641072273254,0.4433496790006757,False
11309,2,我试试呢,买家表达赞美/满意,2,21,买家表达赞美/满意,买家表示先买来试试,0.001928788609802723,0.5872341990470886,0.5853054104372859,False
11310,6,嗯  我刚才在菜鸟驿站已经拒签了 估计晚上会发走,买家表示具体时间寄回去,6,95,买家表示具体时间寄回去,买家咨询是否可以拒收,0.008495474234223366,0.09334440529346466,0.0848489310592413,False
11317,98,满400减50怎么说,买家咨询是否有好评返现,98,60,买家咨询是否有好评返现,买家咨询活动规则,0.00492591829970479,0.22608141601085663,0.22115549771115184,False
11318,49,亲亲 之前的地址填的不对,买家要求修改收件信息,49,4,买家要求修改收件信息,买家表示地址正确,0.07753217965364456,0.18682247400283813,0.10929029434919357,False
11319,61,快点发吧，我2号要出差,买家咨询快递单号,61,29,买家咨询快递单号,买家催促发货,0.003604558063670993,0.5324895977973938,0.5288850397337228,False
11320,79,9元有多少啊,买家咨询商品规格数量,79,80,买家咨询商品规格数量,买家咨询商品价格,0.1595669537782669,0.30824917554855347,0.14868222177028656,False
11322,51,我买的东西怎么就到了,买家要求延长收货时间,51,53,买家要求延长收货时间,买家咨询到货时间,0.008331778459250927,0.23529428243637085,0.22696250397711992,False
11325,65,没有刺鼻的味道吧？,买家咨询能否定制,65,102,买家咨询能否定制,买家咨询是否有味道,0.001444492838345468,0.7063696384429932,0.7049251456046477,False
11327,78,也没有色差对吧？,买家咨询商品的色差问题,78,88,买家咨询商品的色差问题,买家咨询商品是什么颜色,0.2447742223739624,0.2819533944129944,0.03717917203903198,False
11338,56,有邮政啊,买家咨询返现方式,56,97,买家咨询返现方式,买家咨询是否可以指定快递,0.010425033047795296,0.25656968355178833,0.24614465050399303,False
11339,60,到付不行,买家咨询活动规则,60,64,买家咨询活动规则,买家咨询能否到付,0.001469699782319367,0.7493447065353394,0.74787500675302,False
11344,18,双十一的我拍的东西都到了，怎么还没有发货呢,买家表示无法申请退款,18,29,买家表示无法申请退款,买家催促发货,0.007760259322822094,0.3716679811477661,0.363907721824944,False
11345,8,我们以后会常来回购的/:^_^,买家表示马上下单付款,8,15,买家表示马上下单付款,买家表示是老顾客,0.01672675833106041,0.168206125497818,0.15147936716675758,False
11346,10,我换的货快递单号多少啊,买家表示伤心难过,10,61,买家表示伤心难过,买家咨询快递单号,0.004394421353936195,0.24511414766311646,0.24071972630918026,False
11352,99,那个双十一会更便宜吗,买家咨询是否有活动,99,62,买家咨询是否有活动,买家咨询买多件能否优惠,0.13510173559188843,0.1509823352098465,0.01588059961795807,False
11354,73,这个没有打五折吧，是买两件第二件半价吧,买家咨询商家发货地,73,92,买家咨询商家发货地,买家咨询是否可以打折,0.002036875346675515,0.44064489006996155,0.43860801472328603,False
11355,37,谢谢了，麻烦了,买家确认地址是否修改成功,37,7,买家确认地址是否修改成功,买家表示麻烦卖家，表达感谢,0.0013436565641313791,0.5227090120315552,0.5213653554674238,False
11356,87,那不合适，退换货运费是怎么样算呢,买家咨询商品是否有质保，质保多久,87,113,买家咨询商品是否有质保，质保多久,买家咨询运费金额,0.0020924448035657406,0.3641221523284912,0.36202970752492547,False
11359,56,只送收纳箱吗？,买家咨询返现方式,56,75,买家咨询返现方式,买家咨询商品包装,0.0022853142581880093,0.3576485514640808,0.3553632372058928,False
11361,101,那我拍的改成M可以吗,买家咨询是否有实体店,101,43,买家咨询是否有实体店,买家要求改商品信息,0.006407717242836952,0.4851152002811432,0.47870748303830624,False
11362,92,口红是买一送一的吗？,买家咨询是否可以打折,92,60,买家咨询是否可以打折,买家咨询活动规则,0.008058874867856503,0.2465139627456665,0.23845508787781,False
11365,45,你在帮我核对下看有没有拍错颜色跟尺码,买家要求核对订单信息,45,12,买家要求核对订单信息,买家表示商家发错货了,0.0340270958840847,0.1352626234292984,0.1012355275452137,False
11366,86,我的订单怎么没改地址呢,买家咨询商品是否有赠品,86,37,买家咨询商品是否有赠品,买家确认地址是否修改成功,0.0004802383773494512,0.22437641024589539,0.22389617186854593,False
11370,20,包裹还没揽收呢？,买家表示物流太慢了,20,24,买家表示物流太慢了,买家表示已经收到货了,0.029708027839660645,0.11745284497737885,0.0877448171377182,False
11371,31,亲？,买家打招呼,31,5,买家打招呼,买家表示好的,0.0638958290219307,0.21362200379371643,0.14972617477178574,False
11375,90,我想问下你们发什么快递,买家咨询商品重量,90,55,买家咨询商品重量,买家咨询发什么快递,0.00062412372790277,0.3811779022216797,0.3805537784937769,False
11376,23,不是说买第二件可以优惠20吗,买家表示要重拍,23,62,买家表示要重拍,买家咨询买多件能否优惠,0.0014560031704604626,0.4134614169597626,0.4120054137893021,False
11378,14,第二罐是3.5元吗,买家表示稍等,14,80,买家表示稍等,买家咨询商品价格,0.002140376716852188,0.4074901342391968,0.4053497575223446,False
11382,35,15258840010，金瑜璐，2个支付宝都可以,买家发送支付宝账号,35,56,买家发送支付宝账号,买家咨询返现方式,0.10134392976760864,0.1704120934009552,0.06906816363334656,False
11385,105,什么时候能发货？,买家咨询退换货运费由谁承担,105,54,买家咨询退换货运费由谁承担,买家咨询发货时间,0.0019410125678405166,0.49416062235832214,0.4922196097904816,False
11386,55,都是你们的货，完全可以一起发货啊,买家咨询发什么快递,55,66,买家咨询发什么快递,买家咨询能否分开/一起发货,0.0032411329448223114,0.531001091003418,0.5277599580585957,False
11388,32,帮我换一下姓名手机号地址吧。姓名是正文。手机号是18790635916。 地址是河南省郑州市惠济区杨,买家对特定款式/颜色表达喜好,32,49,买家对特定款式/颜色表达喜好,买家要求修改收件信息,0.002652996452525258,0.1902894675731659,0.18763647112064064,False
11395,99,单品有优惠吗,买家咨询是否有活动,99,62,买家咨询是否有活动,买家咨询买多件能否优惠,0.2420548051595688,0.27175867557525635,0.02970387041568756,False
11396,49,你好，我改的地址发货了么？,买家要求修改收件信息,49,37,买家要求修改收件信息,买家确认地址是否修改成功,0.16469848155975342,0.24769601225852966,0.08299753069877625,False
11397,30,那您怎么不说啊啊,买家催促回复,30,5,买家催促回复,买家表示好的,0.11205905675888062,0.14492598176002502,0.03286692500114441,False
11398,49,我的收获地址改一下,买家要求修改收件信息,49,37,买家要求修改收件信息,买家确认地址是否修改成功,0.13754162192344666,0.2471562623977661,0.10961464047431946,False
11399,86,79和88的有什么区别,买家咨询商品是否有赠品,86,82,买家咨询商品是否有赠品,买家咨询商品区别,0.0025343913584947586,0.32098373770713806,0.3184493463486433,False
11401,37,改好地址？,买家确认地址是否修改成功,37,49,买家确认地址是否修改成功,买家要求修改收件信息,0.1975521594285965,0.21567374467849731,0.018121585249900818,False
11407,60,我的天好贵呀,买家咨询活动规则,60,0,买家咨询活动规则,买家抱怨商品涨价了,0.008888008072972298,0.5725666880607605,0.5636786799877882,False
11410,8,等我下新单,买家表示马上下单付款,8,15,买家表示马上下单付款,买家表示是老顾客,0.11198955029249191,0.1474057137966156,0.03541616350412369,False
11411,29,那我先买一本做做看吧，我这个月就考试了，希望快递能够快点,买家催促发货,29,20,买家催促发货,买家表示物流太慢了,0.030750801786780357,0.13146941363811493,0.10071861185133457,False
11419,111,要不不退款了，更新一下物流啊,买家咨询物流信息,111,20,买家咨询物流信息,买家表示物流太慢了,0.11077189445495605,0.11663541942834854,0.005863524973392487,False
11420,91,能保证质量料子不错呢,买家咨询什么颜色好看,91,89,买家咨询什么颜色好看,买家咨询商品质量是否有保障,0.0027942636515945196,0.5441960692405701,0.5414018055889755,False
11425,63,我这边显示你们同意退货了,买家咨询哪款更好,63,22,买家咨询哪款更好,买家表示需要退货退款,0.0050537497736513615,0.2955840826034546,0.29053033282980323,False
11430,86,买二送一，送的是同款吗,买家咨询商品是否有赠品,86,60,买家咨询商品是否有赠品,买家咨询活动规则,0.10241162776947021,0.21825629472732544,0.11584466695785522,False
11432,18,但我这边退不了,买家表示无法申请退款,18,108,买家表示无法申请退款,买家咨询退款金额,0.015475158579647541,0.08104122430086136,0.06556606572121382,False
11438,38,你这里可以改接收人手机号吗？我手机号输错了,买家讨价还价,38,43,买家讨价还价,买家要求改商品信息,0.002158078132197261,0.1885298788547516,0.18637180072255433,False
11440,81,买二送一是同一种吗,买家咨询商品具体尺码尺寸,81,60,买家咨询商品具体尺码尺寸,买家咨询活动规则,0.007523989770561457,0.23976674675941467,0.23224275698885322,False
11444,97,会发中通快递吗,买家咨询是否可以指定快递,97,106,买家咨询是否可以指定快递,买家咨询退换货支持快递,0.2670752704143524,0.33222267031669617,0.06514739990234375,False
11445,105,你好，换货的快递费，怎么搞呢,买家咨询退换货运费由谁承担,105,44,买家咨询退换货运费由谁承担,买家要求改运费,0.1483621746301651,0.1940324902534485,0.045670315623283386,False
11448,32,好像还是喜欢这款，素,买家对特定款式/颜色表达喜好,32,2,买家对特定款式/颜色表达喜好,买家表达赞美/满意,0.11150502413511276,0.19583365321159363,0.08432862907648087,False
11449,60,你好！买一送一怎么送？,买家咨询活动规则,60,86,买家咨询活动规则,买家咨询商品是否有赠品,0.18277306854724884,0.1885228008031845,0.005749732255935669,False
11451,76,这还不说话了呢？,买家咨询商品产地,76,30,买家咨询商品产地,买家催促回复,0.0037159945350140333,0.22911643981933594,0.2254004452843219,False
11458,36,你眼睛咋怎么会看，漏气都能被你看成冲起不足，不用忽悠我,买家反馈收到的商品有问题,36,1,买家反馈收到的商品有问题,买家表达不满/生气,0.2092743068933487,0.28794050216674805,0.07866619527339935,False
11459,106,85的不是预售？,买家咨询退换货支持快递,106,84,买家咨询退换货支持快递,买家咨询商品是不是预售款,0.0014679708983749151,0.7370595335960388,0.7355915626976639,False
11461,17,不是我自己寄的 我没有,买家表示送人的,17,6,买家表示送人的,买家表示具体时间寄回去,0.006033146753907204,0.1412569284439087,0.1352237816900015,False
11463,88,请问是买300g送300g，一共发600g的嘛？,买家咨询商品是什么颜色,88,60,买家咨询商品是什么颜色,买家咨询活动规则,0.0020368408877402544,0.1494215577840805,0.14738471689634025,False
11464,37,不是走的顺风吗？,买家确认地址是否修改成功,37,93,买家确认地址是否修改成功,买家咨询是否可以发顺丰,0.0017679480370134115,0.7129569053649902,0.7111889573279768,False
11465,54,我有申请退两件的呢,买家咨询发货时间,54,22,买家咨询发货时间,买家表示需要退货退款,0.0025000902824103832,0.3722701668739319,0.3697700765915215,False
11466,79,这款208克是多少块,买家咨询商品规格数量,79,80,买家咨询商品规格数量,买家咨询商品价格,0.05735483765602112,0.41537103056907654,0.3580161929130554,False
11468,6,我拍四份，是多少个,买家表示具体时间寄回去,6,79,买家表示具体时间寄回去,买家咨询商品规格数量,0.0020831988658756018,0.4227968752384186,0.420713676372543,False
11474,41,你家的睡衣都很好看,买家要求补偿,41,2,买家要求补偿,买家表达赞美/满意,0.002027713693678379,0.682304322719574,0.6802766090258956,False
11478,60,现在可以享受11活动吗？,买家咨询活动规则,60,99,买家咨询活动规则,买家咨询是否有活动,0.0497342124581337,0.33072516322135925,0.28099095076322556,False
11480,97,我们这边百世快递关门了收不到,买家咨询是否可以指定快递,97,20,买家咨询是否可以指定快递,买家表示物流太慢了,0.05501125752925873,0.15986505150794983,0.1048537939786911,False
11481,9,我也喜欢穿宽松一点的,买家表示拍错了,9,32,买家表示拍错了,买家对特定款式/颜色表达喜好,0.004669215064495802,0.38651347160339355,0.38184425653889775,False
11483,7,迷彩是黑色的吗？,买家表示麻烦卖家，表达感谢,7,88,买家表示麻烦卖家，表达感谢,买家咨询商品是什么颜色,0.006440979894250631,0.5019726753234863,0.4955316954292357,False
11484,55,亲发什么快递新疆,买家咨询发什么快递,55,69,买家咨询发什么快递,买家咨询偏远地区是否发货,0.06730813533067703,0.07633556425571442,0.009027428925037384,False
11487,74,我两件帮我把邮费改掉吧,买家咨询商家是否收到寄回的商品,74,44,买家咨询商家是否收到寄回的商品,买家要求改运费,0.0034019749145954847,0.33987370133399963,0.33647172641940415,False
11489,4,你要退我5元钱吗,买家表示地址正确,4,108,买家表示地址正确,买家咨询退款金额,0.001133279874920845,0.6121343970298767,0.6110011171549559,False
11491,100,你们怎么涨价了,买家咨询是否有买家秀,100,0,买家咨询是否有买家秀,买家抱怨商品涨价了,0.008266010321676731,0.5155045986175537,0.507238588295877,False
11501,23,帮忙发邮政好不,买家表示要重拍,23,97,买家表示要重拍,买家咨询是否可以指定快递,0.0007596698123961687,0.32453039288520813,0.32377072307281196,False
11502,86,咋返款4元了,买家咨询商品是否有赠品,86,108,买家咨询商品是否有赠品,买家咨询退款金额,0.003483756445348263,0.2637566328048706,0.26027287635952234,False
11503,52,首单返现吗,买家咨询补货/上货时间,52,58,买家咨询补货/上货时间,买家咨询返现时间,0.0033177274744957685,0.30045679211616516,0.2971390646416694,False
11506,42,地址改一下哦,买家要求发货检查,42,37,买家要求发货检查,买家确认地址是否修改成功,0.0016442592022940516,0.24188899993896484,0.2402447407366708,False
11508,52,什么时候出新款衬衫？,买家咨询补货/上货时间,52,83,买家咨询补货/上货时间,买家咨询商品上新时间,0.06693899631500244,0.3077540695667267,0.24081507325172424,False
11511,23,衣服还没换回来吗,买家表示要重拍,23,59,买家表示要重拍,买家咨询换货发货时间,0.0014713379787281156,0.5233502388000488,0.5218789008213207,False
11512,94,给家里人买的，结果她不喜欢，不好意思,买家咨询是否可以改价,94,39,买家咨询是否可以改价,买家向商家表达不好意思,0.0005895467475056648,0.45440465211868286,0.4538151053711772,False
11513,111,帮我催一下物流。好久没更新了,买家咨询物流信息,111,20,买家咨询物流信息,买家表示物流太慢了,0.07765863835811615,0.500015377998352,0.4223567396402359,False
11514,60,双十一有便宜一点吗,买家咨询活动规则,60,62,买家咨询活动规则,买家咨询买多件能否优惠,0.08193211257457733,0.24891388416290283,0.1669817715883255,False
11516,23,我直接退了  在拍可以吗？,买家表示要重拍,23,25,买家表示要重拍,买家表示已下单付款,0.04529523104429245,0.16963699460029602,0.12434176355600357,False
11526,31,没有客服的吗,买家打招呼,31,30,买家打招呼,买家催促回复,0.035776253789663315,0.17876175045967102,0.1429854966700077,False
11528,80,补钱吧,买家咨询商品价格,80,41,买家咨询商品价格,买家要求补偿,0.02266109734773636,0.37094393372535706,0.3482828363776207,False
11530,92,试了脚不满意,买家咨询是否可以打折,92,1,买家咨询是否可以打折,买家表达不满/生气,0.003217400284484029,0.2835691273212433,0.28035172703675926,False
11534,18,快递能不能发申通或者中通,买家表示无法申请退款,18,106,买家表示无法申请退款,买家咨询退换货支持快递,0.0063535431399941444,0.3917906880378723,0.38543714489787817,False
11536,63,哪个更好看啊。,买家咨询哪款更好,63,107,买家咨询哪款更好,买家咨询退货退款原因选什么,0.049156554043293,0.05210663378238678,0.0029500797390937805,False
11538,23,找不到人，我想退了重新拍件小的,买家表示要重拍,23,19,买家表示要重拍,买家表示无法下单,0.09791789203882217,0.10120359063148499,0.0032856985926628113,False
11547,16,好得  买回来试下,买家表示收件信息不需要修改了,16,21,买家表示收件信息不需要修改了,买家表示先买来试试,0.0013345183106139302,0.6417131423950195,0.6403786240844056,False
11548,60,马上双十一了可以便宜点吗,买家咨询活动规则,60,38,买家咨询活动规则,买家讨价还价,0.04921608790755272,0.23224423825740814,0.18302815034985542,False
11550,115,这款和上边的有区别吗？,买家咨询赠品何时发货,115,82,买家咨询赠品何时发货,买家咨询商品区别,0.0015528455842286348,0.3525911271572113,0.35103828157298267,False
11554,42,检查好质量包装好哦,买家要求发货检查,42,89,买家要求发货检查,买家咨询商品质量是否有保障,0.002499544294551015,0.27411705255508423,0.2716175082605332,False
11557,68,给我回个电话吧 等的太慢了,买家咨询能否提前享受优惠,68,20,买家咨询能否提前享受优惠,买家表示物流太慢了,0.005219205282628536,0.10791544616222382,0.10269624087959528,False
11558,49,我现在需要改一下收货地址,买家要求修改收件信息,49,37,买家要求修改收件信息,买家确认地址是否修改成功,0.19845518469810486,0.23850101232528687,0.04004582762718201,False
11566,13,那这还叫买一送一吗,买家表示商品已经寄回去了,13,60,买家表示商品已经寄回去了,买家咨询活动规则,0.00491094496101141,0.1682455688714981,0.1633346239104867,False
11568,17,现在可以按双十二价格买嘛 /:^_^,买家表示送人的,17,80,买家表示送人的,买家咨询商品价格,0.004971880465745926,0.12508386373519897,0.12011198326945305,False
11572,32,什么面料啊？皮的么,买家对特定款式/颜色表达喜好,32,77,买家对特定款式/颜色表达喜好,买家咨询商品的材质/面料,0.012592935934662819,0.5198943018913269,0.5073013659566641,False
11581,40,我的肠道很难蠕动,买家需要商品推荐,40,36,买家需要商品推荐,买家反馈收到的商品有问题,0.013144354335963726,0.07973817735910416,0.06659382302314043,False
11586,12,赶紧给我催一下快递！！,买家表示商家发错货了,12,20,买家表示商家发错货了,买家表示物流太慢了,0.0015811929479241371,0.46194666624069214,0.460365473292768,False
11588,87,我已收到退款，请问运费险怎么弄呢,买家咨询商品是否有质保，质保多久,87,114,买家咨询商品是否有质保，质保多久,买家咨询运费险赔付规则,0.005324078258126974,0.7398066520690918,0.7344825738109648,False
11596,1,去年双十一被骗过,买家表达不满/生气,1,15,买家表达不满/生气,买家表示是老顾客,0.05288699269294739,0.2150694578886032,0.16218246519565582,False
11598,3,亲，这款现在下单有双十二的折扣吗,买家表示不想要了,3,92,买家表示不想要了,买家咨询是否可以打折,0.002114910865202546,0.35305505990982056,0.350940149044618,False
11599,29,我修改地址改好了吗,买家催促发货,29,37,买家催促发货,买家确认地址是否修改成功,0.0029237447306513786,0.26255863904953003,0.25963489431887865,False
11607,43,有一件毛衣我刚拍的  还没发货呢  我能换一件别的吗,买家要求改商品信息,43,104,买家要求改商品信息,买家咨询退换货规则,0.02984701469540596,0.15964555740356445,0.1297985427081585,False
11613,106,有好评返吗,买家咨询退换货支持快递,106,98,买家咨询退换货支持快递,买家咨询是否有好评返现,0.0006079599843360484,0.6682444214820862,0.6676364614977501,False
11616,58,你好之前半价活动怎么返现呢,买家咨询返现时间,58,99,买家咨询返现时间,买家咨询是否有活动,0.08725542575120926,0.11408111453056335,0.026825688779354095,False
11620,109,提供支付宝吗,买家咨询退款去向,109,56,买家咨询退款去向,买家咨询返现方式,0.14422591030597687,0.41138455271720886,0.267158642411232,False
11627,81,请问快递单号多少,买家咨询商品具体尺码尺寸,81,61,买家咨询商品具体尺码尺寸,买家咨询快递单号,0.004446330014616251,0.2076919823884964,0.20324565237388015,False
11632,80,这个裤子8号多少钱？,买家咨询商品价格,80,113,买家咨询商品价格,买家咨询运费金额,0.1688569337129593,0.3829093873500824,0.2140524536371231,False
11633,95,我怕买来后得重新买,买家咨询是否可以拒收,95,23,买家咨询是否可以拒收,买家表示要重拍,0.005799941252917051,0.3722931444644928,0.36649320321157575,False
11634,60,这个买一送一是啥啊,买家咨询活动规则,60,86,买家咨询活动规则,买家咨询商品是否有赠品,0.05510507896542549,0.0778336450457573,0.022728566080331802,False
11643,3,我想暂时不买了,买家表示不想要了,3,8,买家表示不想要了,买家表示马上下单付款,0.07956574857234955,0.11390911787748337,0.03434336930513382,False
11645,27,怎么回事啊？,买家表示有疑问/不理解,27,111,买家表示有疑问/不理解,买家咨询物流信息,0.0025977198965847492,0.14930318295955658,0.14670546306297183,False
11646,50,这个买三免一不是直接免一单的吗,买家要求延迟发货,50,60,买家要求延迟发货,买家咨询活动规则,0.00121603487059474,0.36104631423950195,0.3598302793689072,False
11651,7,谢谢您  我重新提交订单,买家表示麻烦卖家，表达感谢,7,23,买家表示麻烦卖家，表达感谢,买家表示要重拍,0.017458222806453705,0.10150178521871567,0.08404356241226196,False
11654,28,这个买一送一活动截止到几号,买家表示再看看,28,99,买家表示再看看,买家咨询是否有活动,0.003976170904934406,0.13387799263000488,0.12990182172507048,False
11656,60,这一共有多少个,买家咨询活动规则,60,79,买家咨询活动规则,买家咨询商品规格数量,0.01235440094023943,0.2586691081523895,0.2463147072121501,False
11660,52,运费多少的,买家咨询补货/上货时间,52,113,买家咨询补货/上货时间,买家咨询运费金额,0.0009435088722966611,0.523154079914093,0.5222105710417964,False
11664,40,夹心吐司是哪款,买家需要商品推荐,40,76,买家需要商品推荐,买家咨询商品产地,0.07191450893878937,0.10868536680936813,0.036770857870578766,False
11676,5,那啥时候能到账,买家表示好的,5,110,买家表示好的,买家咨询退款时间,0.0015033548697829247,0.57383793592453,0.5723345810547471,False
11678,57,亲衣服收到了，给我退那一百,买家咨询返现金额,57,108,买家咨询返现金额,买家咨询退款金额,0.09563399851322174,0.40380528569221497,0.3081712871789932,False
11679,71,尺寸 可以定制吗,买家咨询如何领取优惠券,71,65,买家咨询如何领取优惠券,买家咨询能否定制,0.0017099366523325443,0.5809829831123352,0.5792730464600027,False
11686,76,谢谢哈！,买家咨询商品产地,76,7,买家咨询商品产地,买家表示麻烦卖家，表达感谢,0.0009825837332755327,0.5203874707221985,0.519404886988923,False
11688,56,拍两件裤子没有优惠吗,买家咨询返现方式,56,62,买家咨询返现方式,买家咨询买多件能否优惠,0.0018330662278458476,0.33345040678977966,0.3316173405619338,False
11689,64,价格不同什么区别,买家咨询能否到付,64,82,买家咨询能否到付,买家咨询商品区别,0.024054203182458878,0.2533421516418457,0.22928794845938683,False
11691,40,哈哈哈 想买两件 一件女孩子一件男孩子,买家需要商品推荐,40,8,买家需要商品推荐,买家表示马上下单付款,0.03362541273236275,0.1338585466146469,0.10023313388228416,False
11693,69,满意  老客户了,买家咨询偏远地区是否发货,69,15,买家咨询偏远地区是否发货,买家表示是老顾客,0.004631873220205307,0.39105963706970215,0.38642776384949684,False
11698,62,今天七夕你就打点折呗,买家咨询买多件能否优惠,62,92,买家咨询买多件能否优惠,买家咨询是否可以打折,0.011711997911334038,0.6541140079498291,0.6424020100384951,False
11701,100,真的返40元吗,买家咨询是否有买家秀,100,57,买家咨询是否有买家秀,买家咨询返现金额,0.002717713825404644,0.5867704749107361,0.5840527610853314,False
11706,22,那就退了哇,买家表示需要退货退款,22,46,买家表示需要退货退款,买家要求取消退换货退款,0.08971424400806427,0.2902546226978302,0.20054037868976593,False
11712,45,能帮我查看一下.我之前在你们家买的是什么码吗,买家要求核对订单信息,45,111,买家要求核对订单信息,买家咨询物流信息,0.008563893847167492,0.19508692622184753,0.18652303237468004,False
11714,81,有些贵了呀,买家咨询商品具体尺码尺寸,81,0,买家咨询商品具体尺码尺寸,买家抱怨商品涨价了,0.0025819637812674046,0.524047315120697,0.5214653513394296,False
11721,14,就可以返回一件的钱了对吧,买家表示稍等,14,57,买家表示稍等,买家咨询返现金额,0.004834882915019989,0.23906001448631287,0.23422513157129288,False
11725,43,加绒的，绒是什么颜色的,买家要求改商品信息,43,88,买家要求改商品信息,买家咨询商品是什么颜色,0.006752749904990196,0.5709322094917297,0.5641794595867395,False
11742,109,亲，请问这多重？,买家咨询退款去向,109,90,买家咨询退款去向,买家咨询商品重量,0.0010814578272402287,0.377140611410141,0.37605915358290076,False
11743,51,麻烦你给延长收货吧到现在也没有物流信息,买家要求延长收货时间,51,111,买家要求延长收货时间,买家咨询物流信息,0.1570928692817688,0.1685776561498642,0.011484786868095398,False
11744,13,一盒净重是多少？,买家表示商品已经寄回去了,13,80,买家表示商品已经寄回去了,买家咨询商品价格,0.003709173994138837,0.1766311228275299,0.17292194883339107,False
11746,98,可是运费还没到,买家咨询是否有好评返现,98,110,买家咨询是否有好评返现,买家咨询退款时间,0.005381687544286251,0.20499452948570251,0.19961284194141626,False
11748,53,我拍对了吗,买家咨询到货时间,53,25,买家咨询到货时间,买家表示已下单付款,0.001093567698262632,0.3376604914665222,0.3365669237682596,False
11749,60,只有详情页面带有买三免一的才能参加？,买家咨询活动规则,60,99,买家咨询活动规则,买家咨询是否有活动,0.04058131203055382,0.09031243622303009,0.04973112419247627,False
11752,52,这两款和繁星款有啥区别？,买家咨询补货/上货时间,52,82,买家咨询补货/上货时间,买家咨询商品区别,0.0026507945731282234,0.3351926803588867,0.3325418857857585,False
11753,83,这两款打底裤什么差别，一样厚的嘛,买家咨询商品上新时间,83,82,买家咨询商品上新时间,买家咨询商品区别,0.003265289356932044,0.40076109766960144,0.3974958083126694,False
11756,91,你好，你店里可以定制特定的图案T恤吗？就是我发图案给你，你帮我定制几件T恤给我,买家咨询什么颜色好看,91,65,买家咨询什么颜色好看,买家咨询能否定制,0.0039893812499940395,0.5440888404846191,0.5400994592346251,False
11765,104,那我在线申请换货？,买家咨询退换货规则,104,22,买家咨询退换货规则,买家表示需要退货退款,0.02886926755309105,0.27249470353126526,0.2436254359781742,False
11768,56,亲，我已收到货了，第二件半价是怎么反还,买家咨询返现方式,56,109,买家咨询返现方式,买家咨询退款去向,0.10156985372304916,0.11968589574098587,0.018116042017936707,False
11774,86,那为什么现在还没发货啊,买家咨询商品是否有赠品,86,29,买家咨询商品是否有赠品,买家催促发货,0.0005872375331819057,0.36454328894615173,0.3639560514129698,False
11778,113,你家没有售后吗，怎么买完东西都没人回复吗,买家咨询运费金额,113,30,买家咨询运费金额,买家催促回复,0.006203773897141218,0.2221551537513733,0.21595137985423207,False
11781,60,买一送一的是什么？冫,买家咨询活动规则,60,86,买家咨询活动规则,买家咨询商品是否有赠品,0.10446596145629883,0.11207965761423111,0.0076136961579322815,False
11782,1,算了你把上次运费一发 我也不退了 太麻烦了,买家表达不满/生气,1,46,买家表达不满/生气,买家要求取消退换货退款,0.026352044194936752,0.13515280187129974,0.10880075767636299,False
11784,22,确认收货了才能退一件衣服的钱啊,买家表示需要退货退款,22,108,买家表示需要退货退款,买家咨询退款金额,0.052151549607515335,0.4483409523963928,0.3961894027888775,False
11786,63,好的??爱你爱你,买家咨询哪款更好,63,5,买家咨询哪款更好,买家表示好的,0.0015587761299684644,0.17434155941009521,0.17278278328012675,False
11790,18,麻烦，我想重新拍一下,买家表示无法申请退款,18,23,买家表示无法申请退款,买家表示要重拍,0.013091926462948322,0.5382691621780396,0.5251772357150912,False
11791,5,我昨天忘记备注了，如果方便的话，可以帮我备注圆通吗？不行就算了哈,买家表示好的,5,43,买家表示好的,买家要求改商品信息,0.01883680187165737,0.04213913530111313,0.023302333429455757,False
11795,95,退回运费我出钱你出钱,买家咨询是否可以拒收,95,105,买家咨询是否可以拒收,买家咨询退换货运费由谁承担,0.002189256949350238,0.29968732595443726,0.297498069005087,False
11797,1,那我这边是申请退款吗,买家表达不满/生气,1,22,买家表达不满/生气,买家表示需要退货退款,0.004995992872864008,0.4451752305030823,0.44017923763021827,False
11798,105,好的，参加哦,买家咨询退换货运费由谁承担,105,14,买家咨询退换货运费由谁承担,买家表示稍等,0.004400397650897503,0.09703461080789566,0.09263421315699816,False
11802,107,你有没有在看我说啊,买家咨询退货退款原因选什么,107,31,买家咨询退货退款原因选什么,买家打招呼,0.001990450778976083,0.3191308379173279,0.3171403871383518,False
